klk_EN,year,month,day,iWarehouseSenderID,hours,cargotype,traffic_stream
56,2022,9,30,1545,18_19,0,1
20,2022,9,30,1545,20_21,0,1
41,2022,9,30,1545,14_15,0,0
53,2022,9,30,1545,11_12,0,0
57,2022,9,30,1545,17_18,0,1
70,2022,9,30,1545,11_12,0,1
1,2022,9,30,1545,16_17,1,0
19,2022,9,30,1545,10_11,0,0
22,2022,9,30,1545,08_09,0,1
65,2022,9,30,1545,14_15,0,1
1,2022,9,30,1545,19_20,1,0
273,2022,9,30,1545,17_18,0,0
83,2022,9,30,1545,16_17,0,1
66,2022,9,30,1545,13_14,0,1
1,2022,9,30,1545,23_24,0,0
1,2015,10,30,1545,02_03,0,0
1,2015,10,30,1545,06_07,0,1
1,2015,10,30,1545,10_11,1,0
1,2015,10,30,1545,10_11,1,1
1,2015,10,30,1545,12_13,1,1
1,2015,10,30,1545,16_17,1,1
1,2015,10,30,1545,19_20,1,1
1,2015,10,30,1545,20_21,1,1
1,2015,10,30,1545,23_24,0,1
1,2015,10,30,1545,9_10 ,1,0
2,2015,10,30,1545,11_12,1,1
2,2015,10,30,1545,12_13,1,0
2,2015,10,30,1545,13_14,1,1
2,2015,10,30,1545,18_19,1,0
2,2015,10,30,1545,22_23,1,1
6,2015,10,30,1545,22_23,0,1
8,2015,10,30,1545,08_09,0,0
11,2015,10,30,1545,08_09,0,1
12,2015,10,30,1545,10_11,0,1
14,2015,10,30,1545,10_11,0,0
18,2015,10,30,1545,11_12,0,0
22,2015,10,30,1545,9_10 ,0,0
25,2015,10,30,1545,11_12,0,1
26,2015,10,30,1545,9_10 ,0,1
27,2015,10,30,1545,20_21,0,0
31,2015,10,30,1545,21_22,0,1
34,2015,10,30,1545,14_15,0,0
35,2015,10,30,1545,12_13,0,1
40,2015,10,30,1545,13_14,0,1
44,2015,10,30,1545,12_13,0,0
45,2015,10,30,1545,01_02,0,0
45,2015,10,30,1545,13_14,0,0
45,2015,10,30,1545,21_22,0,0
54,2015,10,30,1545,19_20,0,1
59,2015,10,30,1545,15_16,0,0
63,2015,10,30,1545,16_17,0,0
65,2015,10,30,1545,14_15,0,1
77,2015,10,30,1545,15_16,0,1
87,2015,10,30,1545,18_19,0,1
96,2015,10,30,1545,16_17,0,1
98,2015,10,30,1545,20_21,0,1
109,2015,10,30,1545,18_19,0,0
125,2015,10,30,1545,17_18,0,0
133,2015,10,30,1545,17_18,0,1
145,2015,10,30,1545,19_20,0,0
1,2016,10,30,1545,12_13,1,0
1,2016,10,30,1545,14_15,1,0
4,2016,10,30,1545,9_10 ,1,1
6,2016,10,30,1545,9_10 ,0,0
10,2016,10,30,1545,10_11,0,0
10,2016,10,30,1545,11_12,0,0
10,2016,10,30,1545,14_15,0,0
13,2016,10,30,1545,13_14,0,0
13,2016,10,30,1545,14_15,0,1
14,2016,10,30,1545,12_13,0,0
15,2016,10,30,1545,10_11,0,1
17,2016,10,30,1545,13_14,0,1
19,2016,10,30,1545,12_13,0,1
21,2016,10,30,1545,11_12,0,1
41,2016,10,30,1545,9_10 ,0,1
1,2017,10,30,1545,19_20,1,0
7,2017,10,30,1545,08_09,0,0
27,2017,10,30,1545,10_11,0,0
27,2017,10,30,1545,20_21,0,1
31,2017,10,30,1545,18_19,0,1
33,2017,10,30,1545,11_12,0,0
39,2017,10,30,1545,17_18,0,1
39,2017,10,30,1545,9_10 ,0,0
54,2017,10,30,1545,12_13,0,0
55,2017,10,30,1545,19_20,0,1
57,2017,10,30,1545,08_09,0,1
59,2017,10,30,1545,10_11,0,1
59,2017,10,30,1545,13_14,0,0
62,2017,10,30,1545,15_16,0,1
66,2017,10,30,1545,12_13,0,1
70,2017,10,30,1545,14_15,0,1
71,2017,10,30,1545,16_17,0,1
71,2017,10,30,1545,20_21,0,0
80,2017,10,30,1545,13_14,0,1
81,2017,10,30,1545,9_10 ,0,1
98,2017,10,30,1545,14_15,0,0
101,2017,10,30,1545,15_16,0,0
164,2017,10,30,1545,19_20,0,0
179,2017,10,30,1545,16_17,0,0
209,2017,10,30,1545,11_12,0,1
315,2017,10,30,1545,17_18,0,0
409,2017,10,30,1545,18_19,0,0
1,2018,10,30,1545,15_16,1,1
1,2018,10,30,1545,16_17,1,1
1,2018,10,30,1545,17_18,1,1
2,2018,10,30,1545,21_22,0,1
5,2018,10,30,1545,     ,0,0
5,2018,10,30,1545,00_01,0,0
7,2018,10,30,1545,21_22,0,0
16,2018,10,30,1545,10_11,0,0
20,2018,10,30,1545,12_13,0,0
20,2018,10,30,1545,9_10 ,0,0
27,2018,10,30,1545,08_09,0,1
27,2018,10,30,1545,11_12,0,0
29,2018,10,30,1545,08_09,0,0
31,2018,10,30,1545,20_21,0,0
32,2018,10,30,1545,15_16,0,0
38,2018,10,30,1545,13_14,0,0
42,2018,10,30,1545,20_21,0,1
49,2018,10,30,1545,10_11,0,1
51,2018,10,30,1545,9_10 ,0,1
52,2018,10,30,1545,14_15,0,0
64,2018,10,30,1545,12_13,0,1
70,2018,10,30,1545,13_14,0,1
85,2018,10,30,1545,14_15,0,1
89,2018,10,30,1545,17_18,0,1
95,2018,10,30,1545,11_12,0,1
100,2018,10,30,1545,16_17,0,1
102,2018,10,30,1545,18_19,0,1
103,2018,10,30,1545,16_17,0,0
104,2018,10,30,1545,15_16,0,1
108,2018,10,30,1545,19_20,0,1
274,2018,10,30,1545,17_18,0,0
413,2018,10,30,1545,19_20,0,0
682,2018,10,30,1545,18_19,0,0
16,2019,10,30,1545,08_09,0,1
9,2019,10,30,1545,08_09,0,0
31,2019,10,30,1545,00_01,0,0
189,2019,10,30,1545,18_19,0,0
21,2019,10,30,1545,09_10,0,0
27,2019,10,30,1545,12_13,0,0
2,2019,10,30,1545,17_18,1,0
73,2019,10,30,1545,18_19,0,1
44,2019,10,30,1545,09_10,0,1
61,2019,10,30,1545,12_13,0,1
199,2019,10,30,1545,17_18,0,0
94,2019,10,30,1545,17_18,0,1
42,2019,10,30,1545,13_14,0,0
51,2019,10,30,1545,19_20,0,0
73,2019,10,30,1545,19_20,0,1
60,2019,10,30,1545,13_14,0,1
13,2019,10,30,1545,10_11,0,0
46,2019,10,30,1545,14_15,0,0
54,2019,10,30,1545,14_15,0,1
124,2019,10,30,1545,20_21,0,0
55,2019,10,30,1545,10_11,0,1
53,2019,10,30,1545,20_21,0,1
125,2019,10,30,1545,16_17,0,0
40,2019,10,30,1545,15_16,0,0
45,2019,10,30,1545,15_16,0,1
57,2019,10,30,1545,16_17,0,1
19,2019,10,30,1545,11_12,0,0
30,2019,10,30,1545,11_12,0,1
2,2019,10,30,1545,09_10,1,0
55,2020,10,30,1545,09_10,0,1
56,2020,10,30,1545,12_13,0,1
53,2020,10,30,1545,16_17,0,1
96,2020,10,30,1545,11_12,0,1
20,2020,10,30,1545,09_10,0,0
18,2020,10,30,1545,12_13,0,0
89,2020,10,30,1545,16_17,0,0
37,2020,10,30,1545,11_12,0,0
1,2020,10,30,1545,16_17,1,1
1,2020,10,30,1545,21_22,0,1
38,2020,10,30,1545,20_21,0,1
49,2020,10,30,1545,20_21,0,0
1,2020,10,30,1545,19_20,1,0
44,2020,10,30,1545,14_15,0,1
84,2020,10,30,1545,15_16,0,1
47,2020,10,30,1545,14_15,0,0
61,2020,10,30,1545,15_16,0,0
59,2020,10,30,1545,19_20,0,1
54,2020,10,30,1545,13_14,0,1
225,2020,10,30,1545,19_20,0,0
33,2020,10,30,1545,13_14,0,0
1,2020,10,30,1545,14_15,1,1
1,2020,10,30,1545,10_11,1,1
18,2020,10,30,1545,08_09,0,1
73,2020,10,30,1545,18_19,0,1
5,2020,10,30,1545,00_01,0,0
13,2020,10,30,1545,08_09,0,0
2,2020,10,30,1545,23_24,0,0
205,2020,10,30,1545,18_19,0,0
58,2020,10,30,1545,10_11,0,1
63,2020,10,30,1545,17_18,0,1
21,2020,10,30,1545,10_11,0,0
242,2020,10,30,1545,17_18,0,0
86,2021,10,30,1545,13_14,0,1
19,2021,10,30,1545,13_14,0,0
69,2021,10,30,1545,17_18,0,1
1,2021,10,30,1545,21_22,0,1
3,2021,10,30,1545,23_24,0,0
231,2021,10,30,1545,17_18,0,0
1,2021,10,30,1545,14_15,1,0
59,2021,10,30,1545,11_12,0,1
24,2021,10,30,1545,11_12,0,0
2,2021,10,30,1545,12_13,1,1
77,2021,10,30,1545,10_11,0,1
70,2021,10,30,1545,14_15,0,1
62,2021,10,30,1545,15_16,0,1
1,2021,10,30,1545,12_13,1,0
21,2021,10,30,1545,10_11,0,0
47,2021,10,30,1545,14_15,0,0
24,2021,10,30,1545,15_16,0,0
83,2021,10,30,1545,12_13,0,1
11,2021,10,30,1545,18_19,0,1
22,2021,10,30,1545,12_13,0,0
10,2021,10,30,1545,18_19,0,0
36,2021,10,30,1545,09_10,0,1
65,2021,10,30,1545,16_17,0,1
3,2021,10,30,1545,17_18,1,1
28,2021,10,30,1545,09_10,0,0
92,2021,10,30,1545,16_17,0,0
60,2022,10,30,1545,14_15,0,1
60,2022,10,30,1545,12_13,0,1
1,2022,10,30,1545,10_11,1,1
37,2022,10,30,1545,14_15,0,0
57,2022,10,30,1545,12_13,0,0
29,2022,10,30,1545,11_12,0,0
2,2022,10,30,1545,08_09,0,1
47,2022,10,30,1545,10_11,0,1
31,2022,10,30,1545,17_18,0,1
88,2022,10,30,1545,17_18,0,0
15,2022,10,30,1545,10_11,0,0
3,2022,10,30,1545,08_09,0,0
66,2022,10,30,1545,13_14,0,1
34,2022,10,30,1545,13_14,0,0
1,2022,10,30,1545,18_19,0,1
60,2022,10,30,1545,09_10,0,1
23,2022,10,30,1545,15_16,0,0
46,2022,10,30,1545,16_17,0,0
1,2022,10,30,1545,17_18,1,1
27,2022,10,30,1545,09_10,0,0
50,2022,10,30,1545,16_17,0,1
41,2022,10,30,1545,15_16,0,1
1,2022,10,30,1545,15_16,1,0
1,2022,10,30,1545,13_14,1,0
70,2022,10,30,1545,11_12,0,1
1,2015,11,30,1545,14_15,1,1
1,2015,11,30,1545,16_17,1,0
1,2015,11,30,1545,21_22,1,0
1,2015,11,30,1545,23_24,0,1
1,2015,11,30,1545,23_24,1,0
3,2015,11,30,1545,11_12,1,1
3,2015,11,30,1545,18_19,1,0
5,2015,11,30,1545,08_09,0,1
6,2015,11,30,1545,22_23,0,0
10,2015,11,30,1545,08_09,0,0
16,2015,11,30,1545,9_10 ,0,0
20,2015,11,30,1545,11_12,0,0
21,2015,11,30,1545,20_21,0,1
22,2015,11,30,1545,10_11,0,0
24,2015,11,30,1545,19_20,0,1
25,2015,11,30,1545,9_10 ,0,1
27,2015,11,30,1545,10_11,0,1
29,2015,11,30,1545,12_13,0,0
30,2015,11,30,1545,21_22,0,1
30,2015,11,30,1545,22_23,0,1
33,2015,11,30,1545,11_12,0,1
37,2015,11,30,1545,17_18,0,1
42,2015,11,30,1545,12_13,0,1
43,2015,11,30,1545,13_14,0,1
44,2015,11,30,1545,16_17,0,1
44,2015,11,30,1545,20_21,0,0
49,2015,11,30,1545,14_15,0,1
52,2015,11,30,1545,18_19,0,1
54,2015,11,30,1545,13_14,0,0
58,2015,11,30,1545,14_15,0,0
59,2015,11,30,1545,15_16,0,0
78,2015,11,30,1545,23_24,0,0
93,2015,11,30,1545,15_16,0,1
99,2015,11,30,1545,16_17,0,0
111,2015,11,30,1545,19_20,0,0
156,2015,11,30,1545,18_19,0,0
169,2015,11,30,1545,17_18,0,0
169,2015,11,30,1545,21_22,0,0
1,2016,11,30,1545,11_12,1,0
1,2016,11,30,1545,11_12,1,1
1,2016,11,30,1545,16_17,1,0
1,2016,11,30,1545,17_18,1,0
1,2016,11,30,1545,21_22,0,0
1,2016,11,30,1545,22_23,1,0
1,2016,11,30,1545,23_24,0,0
2,2016,11,30,1545,18_19,1,0
2,2016,11,30,1545,21_22,0,1
11,2016,11,30,1545,11_12,0,0
16,2016,11,30,1545,9_10 ,0,0
19,2016,11,30,1545,08_09,0,0
22,2016,11,30,1545,08_09,0,1
23,2016,11,30,1545,10_11,0,0
29,2016,11,30,1545,13_14,0,0
29,2016,11,30,1545,9_10 ,0,1
31,2016,11,30,1545,12_13,0,0
37,2016,11,30,1545,10_11,0,1
37,2016,11,30,1545,20_21,0,0
42,2016,11,30,1545,14_15,0,0
44,2016,11,30,1545,11_12,0,1
47,2016,11,30,1545,19_20,0,1
52,2016,11,30,1545,14_15,0,1
59,2016,11,30,1545,18_19,0,1
61,2016,11,30,1545,15_16,0,0
62,2016,11,30,1545,15_16,0,1
64,2016,11,30,1545,12_13,0,1
64,2016,11,30,1545,22_23,0,0
73,2016,11,30,1545,17_18,0,1
92,2016,11,30,1545,13_14,0,1
94,2016,11,30,1545,16_17,0,1
114,2016,11,30,1545,20_21,0,1
130,2016,11,30,1545,18_19,0,0
136,2016,11,30,1545,17_18,0,0
137,2016,11,30,1545,16_17,0,0
281,2016,11,30,1545,19_20,0,0
1,2017,11,30,1545,08_09,1,0
1,2017,11,30,1545,12_13,1,0
1,2017,11,30,1545,13_14,1,0
1,2017,11,30,1545,14_15,1,0
1,2017,11,30,1545,15_16,1,0
1,2017,11,30,1545,18_19,1,0
1,2017,11,30,1545,21_22,0,0
3,2017,11,30,1545,     ,1,0
3,2017,11,30,1545,00_01,1,0
3,2017,11,30,1545,23_24,1,0
6,2017,11,30,1545,21_22,0,1
15,2017,11,30,1545,9_10 ,0,0
16,2017,11,30,1545,08_09,0,0
21,2017,11,30,1545,10_11,0,0
26,2017,11,30,1545,12_13,0,0
28,2017,11,30,1545,23_24,0,0
35,2017,11,30,1545,08_09,0,1
35,2017,11,30,1545,9_10 ,0,1
50,2017,11,30,1545,     ,0,0
50,2017,11,30,1545,00_01,0,0
54,2017,11,30,1545,13_14,0,0
57,2017,11,30,1545,11_12,0,0
66,2017,11,30,1545,10_11,0,1
66,2017,11,30,1545,20_21,0,1
71,2017,11,30,1545,14_15,0,0
74,2017,11,30,1545,11_12,0,1
76,2017,11,30,1545,17_18,0,1
77,2017,11,30,1545,20_21,0,0
80,2017,11,30,1545,15_16,0,0
84,2017,11,30,1545,16_17,0,1
84,2017,11,30,1545,18_19,0,1
104,2017,11,30,1545,12_13,0,1
109,2017,11,30,1545,14_15,0,1
109,2017,11,30,1545,19_20,0,1
111,2017,11,30,1545,13_14,0,1
130,2017,11,30,1545,15_16,0,1
163,2017,11,30,1545,16_17,0,0
188,2017,11,30,1545,19_20,0,0
346,2017,11,30,1545,18_19,0,0
371,2017,11,30,1545,17_18,0,0
1,2018,11,30,1545,01_02,0,0
1,2018,11,30,1545,07_08,0,0
1,2018,11,30,1545,14_15,1,0
2,2018,11,30,1545,21_22,0,0
12,2018,11,30,1545,9_10 ,0,0
14,2018,11,30,1545,08_09,0,1
15,2018,11,30,1545,13_14,0,0
16,2018,11,30,1545,12_13,0,0
17,2018,11,30,1545,08_09,0,0
26,2018,11,30,1545,10_11,0,0
31,2018,11,30,1545,11_12,0,0
32,2018,11,30,1545,20_21,0,1
55,2018,11,30,1545,11_12,0,1
57,2018,11,30,1545,14_15,0,0
60,2018,11,30,1545,9_10 ,0,1
65,2018,11,30,1545,13_14,0,1
80,2018,11,30,1545,10_11,0,1
80,2018,11,30,1545,19_20,0,1
87,2018,11,30,1545,12_13,0,1
88,2018,11,30,1545,18_19,0,1
92,2018,11,30,1545,14_15,0,1
97,2018,11,30,1545,16_17,0,0
100,2018,11,30,1545,16_17,0,1
114,2018,11,30,1545,15_16,0,1
131,2018,11,30,1545,17_18,0,1
135,2018,11,30,1545,15_16,0,0
193,2018,11,30,1545,20_21,0,0
254,2018,11,30,1545,17_18,0,0
300,2018,11,30,1545,18_19,0,0
509,2018,11,30,1545,19_20,0,0
88,2019,11,30,1545,15_16,0,1
26,2019,11,30,1545,09_10,0,1
65,2019,11,30,1545,12_13,0,1
97,2019,11,30,1545,16_17,0,1
63,2019,11,30,1545,16_17,0,0
11,2019,11,30,1545,09_10,0,0
70,2019,11,30,1545,15_16,0,0
16,2019,11,30,1545,12_13,0,0
1,2019,11,30,1545,10_11,1,0
79,2019,11,30,1545,13_14,0,1
3,2019,11,30,1545,18_19,0,1
19,2019,11,30,1545,13_14,0,0
2,2019,11,30,1545,19_20,0,0
6,2019,11,30,1545,18_19,0,0
43,2019,11,30,1545,11_12,0,1
52,2019,11,30,1545,10_11,0,1
5,2019,11,30,1545,11_12,0,0
77,2019,11,30,1545,14_15,0,1
19,2019,11,30,1545,14_15,0,0
2,2019,11,30,1545,12_13,1,0
30,2019,11,30,1545,10_11,0,0
124,2019,11,30,1545,17_18,0,1
355,2019,11,30,1545,17_18,0,0
3,2020,11,30,1545,21_22,0,0
74,2020,11,30,1545,11_12,0,0
2,2020,11,30,1545,21_22,0,1
91,2020,11,30,1545,11_12,0,1
92,2020,11,30,1545,15_16,0,0
73,2020,11,30,1545,15_16,0,1
389,2020,11,30,1545,17_18,0,0
63,2020,11,30,1545,17_18,0,1
32,2020,11,30,1545,10_11,0,0
44,2020,11,30,1545,14_15,0,0
104,2020,11,30,1545,10_11,0,1
69,2020,11,30,1545,14_15,0,1
9,2020,11,30,1545,00_01,0,0
175,2020,11,30,1545,18_19,0,0
38,2020,11,30,1545,12_13,0,0
566,2020,11,30,1545,19_20,0,0
16,2020,11,30,1545,08_09,0,0
1,2020,11,30,1545,07_08,0,1
76,2020,11,30,1545,18_19,0,1
77,2020,11,30,1545,12_13,0,1
57,2020,11,30,1545,19_20,0,1
50,2020,11,30,1545,08_09,0,1
75,2020,11,30,1545,13_14,0,0
9,2020,11,30,1545,09_10,0,0
110,2020,11,30,1545,16_17,0,0
89,2020,11,30,1545,13_14,0,1
58,2020,11,30,1545,09_10,0,1
77,2020,11,30,1545,16_17,0,1
272,2020,11,30,1545,20_21,0,0
37,2020,11,30,1545,20_21,0,1
1,2020,11,30,1545,19_20,1,1
377,2021,11,30,1545,17_18,0,0
27,2021,11,30,1545,10_11,0,0
3,2021,11,30,1545,23_24,0,0
92,2021,11,30,1545,10_11,0,1
92,2021,11,30,1545,17_18,0,1
53,2021,11,30,1545,13_14,0,0
312,2021,11,30,1545,19_20,0,0
74,2021,11,30,1545,13_14,0,1
129,2021,11,30,1545,19_20,0,1
203,2021,11,30,1545,18_19,0,0
34,2021,11,30,1545,12_13,0,0
1,2021,11,30,1545,17_18,1,0
101,2021,11,30,1545,18_19,0,1
53,2021,11,30,1545,12_13,0,1
5,2021,11,30,1545,21_22,0,0
14,2021,11,30,1545,21_22,0,1
44,2021,11,30,1545,14_15,0,0
1,2021,11,30,1545,19_20,1,0
370,2021,11,30,1545,20_21,0,0
1,2021,11,30,1545,22_23,0,1
57,2021,11,30,1545,14_15,0,1
98,2021,11,30,1545,20_21,0,1
1,2021,11,30,1545,12_13,1,1
90,2021,11,30,1545,16_17,0,0
95,2021,11,30,1545,15_16,0,0
31,2021,11,30,1545,09_10,0,0
1,2021,11,30,1545,10_11,1,1
109,2021,11,30,1545,16_17,0,1
98,2021,11,30,1545,15_16,0,1
62,2021,11,30,1545,09_10,0,1
25,2021,11,30,1545,11_12,0,0
1,2021,11,30,1545,20_21,1,1
57,2021,11,30,1545,11_12,0,1
9,2021,11,30,1545,08_09,0,0
16,2021,11,30,1545,08_09,0,1
60,2022,11,30,1545,09_10,0,1
49,2022,11,30,1545,12_13,0,1
19,2022,11,30,1545,10_11,0,0
31,2022,11,30,1545,09_10,0,0
35,2022,11,30,1545,13_14,0,0
3,2022,11,30,1545,08_09,0,0
207,2022,11,30,1545,20_21,0,0
132,2022,11,30,1545,15_16,0,0
33,2022,11,30,1545,20_21,0,1
67,2022,11,30,1545,10_11,0,1
100,2022,11,30,1545,14_15,0,1
552,2022,11,30,1545,18_19,0,0
85,2022,11,30,1545,18_19,0,1
51,2022,11,30,1545,11_12,0,0
113,2022,11,30,1545,19_20,0,1
94,2022,11,30,1545,13_14,0,1
100,2022,11,30,1545,11_12,0,1
83,2022,11,30,1545,14_15,0,0
1,2022,11,30,1545,18_19,1,1
105,2022,11,30,1545,17_18,0,1
16,2022,11,30,1545,08_09,0,1
1,2022,11,30,1545,07_08,0,0
97,2022,11,30,1545,16_17,0,0
221,2022,11,30,1545,17_18,0,0
94,2022,11,30,1545,16_17,0,1
94,2022,11,30,1545,15_16,0,1
44,2022,11,30,1545,12_13,0,0
179,2022,11,30,1545,19_20,0,0
2,2022,11,30,1545,14_15,1,1
1,2015,12,30,1545,08_09,1,0
1,2015,12,30,1545,10_11,1,0
1,2015,12,30,1545,16_17,1,0
1,2015,12,30,1545,20_21,1,1
1,2015,12,30,1545,21_22,0,1
1,2015,12,30,1545,23_24,0,1
1,2015,12,30,1545,9_10 ,1,0
9,2015,12,30,1545,08_09,0,1
12,2015,12,30,1545,21_22,0,0
14,2015,12,30,1545,08_09,0,0
15,2015,12,30,1545,9_10 ,0,0
21,2015,12,30,1545,20_21,0,0
23,2015,12,30,1545,10_11,0,0
32,2015,12,30,1545,9_10 ,0,1
38,2015,12,30,1545,11_12,0,0
42,2015,12,30,1545,10_11,0,1
47,2015,12,30,1545,12_13,0,0
52,2015,12,30,1545,13_14,0,0
58,2015,12,30,1545,11_12,0,1
64,2015,12,30,1545,15_16,0,0
66,2015,12,30,1545,18_19,0,1
72,2015,12,30,1545,14_15,0,0
82,2015,12,30,1545,16_17,0,0
83,2015,12,30,1545,20_21,0,1
90,2015,12,30,1545,12_13,0,1
97,2015,12,30,1545,18_19,0,0
98,2015,12,30,1545,17_18,0,0
98,2015,12,30,1545,17_18,0,1
101,2015,12,30,1545,13_14,0,1
109,2015,12,30,1545,06_07,0,0
128,2015,12,30,1545,19_20,0,1
129,2015,12,30,1545,15_16,0,1
131,2015,12,30,1545,16_17,0,1
162,2015,12,30,1545,19_20,0,0
234,2015,12,30,1545,14_15,0,1
1,2016,12,30,1545,11_12,1,0
1,2016,12,30,1545,14_15,1,0
1,2016,12,30,1545,17_18,1,0
1,2016,12,30,1545,18_19,1,0
1,2016,12,30,1545,18_19,1,1
1,2016,12,30,1545,22_23,0,1
1,2016,12,30,1545,23_24,0,0
1,2016,12,30,1545,9_10 ,1,0
3,2016,12,30,1545,01_02,0,0
5,2016,12,30,1545,08_09,0,0
12,2016,12,30,1545,9_10 ,0,0
15,2016,12,30,1545,21_22,0,0
17,2016,12,30,1545,21_22,0,1
27,2016,12,30,1545,12_13,0,0
28,2016,12,30,1545,20_21,0,0
30,2016,12,30,1545,08_09,0,1
30,2016,12,30,1545,11_12,0,0
37,2016,12,30,1545,10_11,0,0
42,2016,12,30,1545,10_11,0,1
54,2016,12,30,1545,13_14,0,0
55,2016,12,30,1545,03_04,0,0
59,2016,12,30,1545,14_15,0,0
60,2016,12,30,1545,9_10 ,0,1
64,2016,12,30,1545,11_12,0,1
66,2016,12,30,1545,16_17,0,0
76,2016,12,30,1545,20_21,0,1
93,2016,12,30,1545,15_16,0,0
93,2016,12,30,1545,17_18,0,0
103,2016,12,30,1545,14_15,0,1
105,2016,12,30,1545,19_20,0,1
109,2016,12,30,1545,15_16,0,1
111,2016,12,30,1545,18_19,0,1
114,2016,12,30,1545,19_20,0,0
124,2016,12,30,1545,17_18,0,1
126,2016,12,30,1545,13_14,0,1
128,2016,12,30,1545,16_17,0,1
145,2016,12,30,1545,12_13,0,1
167,2016,12,30,1545,18_19,0,0
1,2017,12,30,1545,     ,0,1
1,2017,12,30,1545,00_01,0,1
1,2017,12,30,1545,01_02,0,1
1,2017,12,30,1545,04_05,0,1
1,2017,12,30,1545,20_21,0,0
2,2017,12,30,1545,19_20,0,0
2,2017,12,30,1545,19_20,0,1
8,2017,12,30,1545,18_19,0,0
12,2017,12,30,1545,10_11,0,0
12,2017,12,30,1545,18_19,0,1
20,2017,12,30,1545,9_10 ,0,0
27,2017,12,30,1545,16_17,0,0
35,2017,12,30,1545,12_13,0,0
39,2017,12,30,1545,11_12,0,0
55,2017,12,30,1545,10_11,0,1
72,2017,12,30,1545,13_14,0,0
81,2017,12,30,1545,14_15,0,0
85,2017,12,30,1545,11_12,0,1
85,2017,12,30,1545,9_10 ,0,1
124,2017,12,30,1545,14_15,0,1
133,2017,12,30,1545,15_16,0,0
136,2017,12,30,1545,15_16,0,1
139,2017,12,30,1545,12_13,0,1
140,2017,12,30,1545,13_14,0,1
149,2017,12,30,1545,16_17,0,1
161,2017,12,30,1545,17_18,0,1
284,2017,12,30,1545,17_18,0,0
1,2018,12,30,1545,11_12,1,1
1,2018,12,30,1545,13_14,1,1
2,2018,12,30,1545,08_09,0,0
5,2018,12,30,1545,10_11,0,0
5,2018,12,30,1545,19_20,0,0
5,2018,12,30,1545,9_10 ,0,0
6,2018,12,30,1545,20_21,0,0
7,2018,12,30,1545,20_21,0,1
10,2018,12,30,1545,08_09,0,1
14,2018,12,30,1545,12_13,0,0
18,2018,12,30,1545,11_12,0,0
23,2018,12,30,1545,19_20,0,1
23,2018,12,30,1545,9_10 ,0,1
29,2018,12,30,1545,13_14,0,0
33,2018,12,30,1545,15_16,0,0
39,2018,12,30,1545,14_15,0,0
40,2018,12,30,1545,18_19,0,0
44,2018,12,30,1545,18_19,0,1
48,2018,12,30,1545,10_11,0,1
48,2018,12,30,1545,17_18,0,1
61,2018,12,30,1545,16_17,0,0
72,2018,12,30,1545,11_12,0,1
86,2018,12,30,1545,15_16,0,1
94,2018,12,30,1545,16_17,0,1
110,2018,12,30,1545,12_13,0,1
126,2018,12,30,1545,14_15,0,1
159,2018,12,30,1545,17_18,0,0
163,2018,12,30,1545,13_14,0,1
81,2019,12,30,1545,11_12,0,1
22,2019,12,30,1545,11_12,0,0
76,2019,12,30,1545,15_16,0,0
1,2019,12,30,1545,09_10,1,0
119,2019,12,30,1545,14_15,0,0
69,2019,12,30,1545,15_16,0,1
116,2019,12,30,1545,14_15,0,1
16,2019,12,30,1545,09_10,0,0
85,2019,12,30,1545,16_17,0,0
46,2019,12,30,1545,09_10,0,1
73,2019,12,30,1545,16_17,0,1
26,2019,12,30,1545,12_13,0,0
4,2019,12,30,1545,21_22,0,0
483,2019,12,30,1545,18_19,0,0
17,2019,12,30,1545,20_21,0,0
2,2019,12,30,1545,21_22,0,1
44,2019,12,30,1545,20_21,0,1
88,2019,12,30,1545,12_13,0,1
51,2019,12,30,1545,18_19,0,1
2,2019,12,30,1545,15_16,1,0
217,2019,12,30,1545,17_18,0,0
15,2019,12,30,1545,08_09,0,0
86,2019,12,30,1545,17_18,0,1
22,2019,12,30,1545,08_09,0,1
55,2019,12,30,1545,10_11,0,1
29,2019,12,30,1545,10_11,0,0
36,2019,12,30,1545,13_14,0,0
75,2019,12,30,1545,13_14,0,1
35,2019,12,30,1545,19_20,0,0
66,2019,12,30,1545,19_20,0,1
158,2020,12,30,1545,17_18,0,1
188,2020,12,30,1545,17_18,0,0
136,2020,12,30,1545,19_20,0,1
1,2020,12,30,1545,09_10,1,1
119,2020,12,30,1545,13_14,0,1
34,2020,12,30,1545,08_09,0,1
281,2020,12,30,1545,19_20,0,0
75,2020,12,30,1545,13_14,0,0
20,2020,12,30,1545,08_09,0,0
80,2020,12,30,1545,11_12,0,1
123,2020,12,30,1545,10_11,0,1
52,2020,12,30,1545,11_12,0,0
42,2020,12,30,1545,10_11,0,0
1,2020,12,30,1545,01_02,0,0
109,2020,12,30,1545,20_21,0,1
156,2020,12,30,1545,18_19,0,1
100,2020,12,30,1545,12_13,0,1
353,2020,12,30,1545,20_21,0,0
169,2020,12,30,1545,18_19,0,0
52,2020,12,30,1545,12_13,0,0
154,2020,12,30,1545,15_16,0,1
1,2020,12,30,1545,21_22,0,0
55,2020,12,30,1545,15_16,0,0
1,2020,12,30,1545,17_18,1,1
134,2020,12,30,1545,14_15,0,1
1,2020,12,30,1545,07_08,0,0
72,2020,12,30,1545,14_15,0,0
